Timestamp,Latitude,Longitude,Altitude
17:22:21  0,18.6348366,73.8700296,617.0
17:22:22  0,18.6348366,73.8700295,617.0
17:22:22  0,18.6348366,73.8700291,617.0
17:22:22  0,18.6348366,73.8700291,617.0
17:22:22  0,18.6348366,73.8700293,617.0
17:22:22  0,18.6348368,73.8700293,617.0
17:22:22  0,18.6348368,73.8700293,617.0
17:22:22  0,18.634837,73.8700293,617.0
17:22:22  0,18.6348371,73.8700295,617.0
17:22:22  0,18.6348373,73.8700298,617.0
17:22:22  0,18.6348375,73.8700298,617.0
17:22:23  0,18.6348373,73.8700298,617.0
17:22:23  0,18.6348375,73.87003,617.0
17:22:23  0,18.6348375,73.87003,617.0
17:22:23  0,18.6348376,73.8700301,617.0
17:22:23  0,18.6348376,73.8700303,617.0
17:22:23  0,18.6348378,73.87003,617.0
17:22:23  0,18.634838,73.8700303,617.0
17:22:23  0,18.6348383,73.8700305,617.0
17:22:23  0,18.6348383,73.8700305,617.0
17:22:23  0,18.6348383,73.8700305,616.0
17:22:24  0,18.6348383,73.8700301,616.0
17:22:24  0,18.6348383,73.8700301,616.0
17:22:24  0,18.6348385,73.8700301,616.0
17:22:24  0,18.6348386,73.8700303,616.0
17:22:24  0,18.6348385,73.8700305,616.0
17:22:24  0,18.6348386,73.8700305,616.0
17:22:24  0,18.6348385,73.8700301,616.0
17:22:24  0,18.6348386,73.8700303,616.0
17:22:24  0,18.6348388,73.8700305,616.0
17:22:24  0,18.6348386,73.8700306,616.0
17:22:25  0,18.634839,73.8700308,616.0
17:22:25  0,18.6348388,73.8700311,616.0
17:22:25  0,18.6348388,73.8700313,616.0
17:22:25  0,18.634839,73.8700315,616.0
17:22:25  0,18.634839,73.8700316,616.0
17:22:25  0,18.6348391,73.8700321,616.0
17:22:25  0,18.6348395,73.8700325,616.0
17:22:25  0,18.6348395,73.8700328,616.0
17:22:25  0,18.6348396,73.8700331,616.0
17:22:25  0,18.6348398,73.8700331,616.0
17:22:26  0,18.6348396,73.8700331,616.0
17:22:26  0,18.6348398,73.8700335,616.0
17:22:26  0,18.6348398,73.8700336,616.0
17:22:26  0,18.63484,73.870034,616.0
17:22:26  0,18.63484,73.8700341,616.0
17:22:26  0,18.6348401,73.8700341,616.0
17:22:26  0,18.6348401,73.8700343,616.0
17:22:26  0,18.6348401,73.8700345,616.0
17:22:26  0,18.6348403,73.8700346,616.0
17:22:26  0,18.6348405,73.8700346,616.0
17:22:27  0,18.6348405,73.870035,616.0
17:22:27  0,18.6348406,73.8700353,616.0
17:22:27  0,18.6348408,73.8700355,616.0
17:22:27  0,18.634841,73.8700358,616.0
17:22:27  0,18.6348411,73.8700358,616.0
17:22:27  0,18.6348415,73.8700363,615.0
17:22:27  0,18.6348416,73.8700365,615.0
17:22:27  0,18.6348421,73.870037,615.0
17:22:27  0,18.6348425,73.8700371,615.0
17:22:27  0,18.6348425,73.8700373,615.0
17:22:28  0,18.6348426,73.8700375,615.0
17:22:28  0,18.6348431,73.8700376,615.0
17:22:28  0,18.6348433,73.870038,615.0
17:22:28  0,18.6348433,73.8700381,615.0
17:22:28  0,18.6348436,73.8700383,615.0
17:22:28  0,18.634844,73.8700386,615.0
17:22:28  0,18.6348443,73.8700388,615.0
17:22:28  0,18.6348445,73.8700388,615.0
17:22:28  0,18.6348446,73.8700388,615.0
17:22:28  0,18.6348446,73.870039,615.0
17:22:29  0,18.6348448,73.8700393,615.0
17:22:29  0,18.6348448,73.8700393,615.0
17:22:29  0,18.6348451,73.87004,615.0
17:22:29  0,18.6348453,73.8700398,615.0
17:22:29  0,18.6348456,73.8700401,615.0
17:22:29  0,18.6348455,73.8700401,615.0
17:22:29  0,18.6348455,73.8700403,615.0
17:22:29  0,18.6348455,73.8700403,615.0
17:22:29  0,18.6348456,73.8700403,615.0
17:22:29  0,18.6348458,73.8700405,615.0
17:22:30  0,18.634846,73.8700405,615.0
17:22:30  0,18.634846,73.8700405,615.0
17:22:30  0,18.6348458,73.8700403,614.0
17:22:30  0,18.634846,73.8700405,614.0
17:22:30  0,18.634846,73.8700406,615.0
17:22:30  0,18.6348461,73.8700408,615.0
17:22:30  0,18.6348461,73.870041,615.0
17:22:30  0,18.6348461,73.8700413,615.0
17:22:30  0,18.6348463,73.8700416,615.0
17:22:30  0,18.6348465,73.8700421,615.0
17:22:31  0,18.6348466,73.8700423,615.0
17:22:31  0,18.634847,73.8700428,615.0
17:22:31  0,18.6348471,73.870043,615.0
17:22:31  0,18.634847,73.8700431,615.0
17:22:31  0,18.6348468,73.8700433,615.0
17:22:31  0,18.6348466,73.8700435,615.0
17:22:31  0,18.6348468,73.8700436,615.0
17:22:31  0,18.6348468,73.8700436,615.0
17:22:31  0,18.6348466,73.870044,615.0
17:22:31  0,18.6348466,73.8700441,615.0
17:22:32  0,18.6348465,73.8700443,615.0
17:22:32  0,18.6348463,73.8700445,615.0
17:22:32  0,18.6348463,73.8700448,615.0
17:22:32  0,18.6348463,73.870045,615.0
17:22:32  0,18.6348465,73.8700455,616.0
17:22:32  0,18.6348465,73.8700455,616.0
17:22:32  0,18.6348461,73.8700456,616.0
17:22:32  0,18.6348463,73.870046,616.0
17:22:32  0,18.6348465,73.8700463,616.0
17:22:32  0,18.6348465,73.8700466,616.0
17:22:33  0,18.6348465,73.8700468,616.0
17:22:33  0,18.6348466,73.8700473,616.0
17:22:33  0,18.6348466,73.8700476,616.0
17:22:33  0,18.6348471,73.8700483,616.0
17:22:33  0,18.6348475,73.8700488,616.0
17:22:33  0,18.6348476,73.8700491,616.0
17:22:33  0,18.6348475,73.8700496,616.0
17:22:33  0,18.6348476,73.8700498,616.0
17:22:33  0,18.6348475,73.87005,616.0
17:22:33  0,18.6348475,73.8700501,616.0
17:22:34  0,18.6348475,73.8700505,616.0
17:22:34  0,18.6348475,73.8700506,617.0
17:22:34  0,18.6348476,73.870051,617.0
17:22:34  0,18.6348475,73.8700511,617.0
17:22:34  0,18.6348476,73.8700513,617.0
17:22:34  0,18.6348476,73.8700513,617.0
17:22:34  0,18.6348473,73.8700513,617.0
17:22:34  0,18.6348473,73.8700513,617.0
17:22:34  0,18.6348476,73.8700518,617.0
17:22:34  0,18.6348476,73.8700518,617.0
17:22:35  0,18.6348478,73.8700521,617.0
17:22:35  0,18.6348478,73.8700523,617.0
17:22:35  0,18.6348478,73.8700526,617.0
17:22:35  0,18.6348476,73.8700526,617.0
17:22:35  0,18.6348478,73.8700531,617.0
17:22:35  0,18.6348478,73.8700535,617.0
17:22:35  0,18.6348478,73.8700538,618.0
17:22:35  0,18.634848,73.8700543,618.0
17:22:35  0,18.6348481,73.8700548,618.0
17:22:35  0,18.6348483,73.8700551,618.0
17:22:36  0,18.6348483,73.8700555,618.0
17:22:36  0,18.6348483,73.8700555,618.0
17:22:36  0,18.6348485,73.8700558,618.0
17:22:36  0,18.6348485,73.870056,618.0
17:22:36  0,18.6348486,73.8700561,618.0
17:22:36  0,18.6348486,73.8700566,618.0
17:22:36  0,18.6348486,73.8700568,618.0
17:22:36  0,18.6348488,73.870057,618.0
17:22:36  0,18.6348488,73.8700573,618.0
17:22:36  0,18.6348488,73.8700576,618.0
17:22:37  0,18.6348486,73.870058,618.0
17:22:37  0,18.6348485,73.8700581,619.0
17:22:37  0,18.6348483,73.8700583,619.0
17:22:37  0,18.6348481,73.8700586,619.0
17:22:37  0,18.6348481,73.8700586,619.0
17:22:37  0,18.6348478,73.8700581,619.0
17:22:37  0,18.6348478,73.8700585,619.0
17:22:37  0,18.634848,73.8700586,619.0
17:22:37  0,18.6348483,73.870059,619.0
17:22:37  0,18.6348476,73.8700581,619.0
17:22:38  0,18.6348473,73.870058,619.0
17:22:38  0,18.6348471,73.8700578,619.0
17:22:38  0,18.6348466,73.8700578,619.0
17:22:38  0,18.634847,73.8700585,620.0
17:22:38  0,18.6348461,73.8700578,620.0
17:22:38  0,18.6348458,73.8700578,620.0
17:22:38  0,18.6348451,73.8700575,620.0
17:22:38  0,18.634844,73.8700566,620.0
17:22:38  0,18.6348428,73.8700558,620.0
17:22:38  0,18.6348418,73.8700553,620.0
17:22:39  0,18.6348406,73.8700558,620.0
17:22:39  0,18.6348396,73.8700553,620.0
17:22:39  0,18.6348386,73.8700548,620.0
17:22:39  0,18.634838,73.8700546,620.0
17:22:39  0,18.6348373,73.8700545,620.0
17:22:39  0,18.634837,73.8700546,621.0
17:22:39  0,18.6348368,73.8700546,621.0
17:22:39  0,18.6348365,73.8700545,621.0
17:22:39  0,18.6348361,73.8700545,621.0
17:22:39  0,18.6348358,73.8700543,621.0
17:22:40  0,18.6348356,73.8700538,621.0
17:22:40  0,18.6348353,73.8700536,621.0
17:22:40  0,18.6348348,73.8700531,621.0
17:22:40  0,18.6348343,73.8700528,621.0
17:22:40  0,18.634834,73.8700525,621.0
17:22:40  0,18.6348333,73.8700521,621.0
17:22:40  0,18.6348328,73.870052,622.0
17:22:40  0,18.6348326,73.8700521,622.0
17:22:40  0,18.6348321,73.870052,622.0
17:22:40  0,18.6348315,73.8700516,622.0
17:22:41  0,18.634831,73.8700513,622.0
17:22:41  0,18.6348306,73.8700506,622.0
17:22:41  0,18.6348301,73.87005,622.0
17:22:41  0,18.63483,73.8700493,622.0
17:22:41  0,18.6348296,73.8700483,622.0
17:22:41  0,18.6348303,73.8700483,622.0
17:22:41  0,18.6348301,73.8700476,622.0
17:22:41  0,18.6348298,73.870047,622.0
17:22:41  0,18.6348295,73.8700465,622.0
17:22:41  0,18.6348283,73.870046,622.0
17:22:42  0,18.6348278,73.8700458,622.0
17:22:42  0,18.6348276,73.8700458,622.0
17:22:42  0,18.6348273,73.8700455,622.0
17:22:42  0,18.6348268,73.870045,622.0
17:22:42  0,18.6348263,73.8700436,622.0
17:22:42  0,18.6348266,73.870043,623.0
17:22:42  0,18.6348278,73.8700445,623.0
17:22:42  0,18.6348291,73.8700471,623.0
17:22:42  0,18.6348295,73.8700488,623.0
17:22:42  0,18.6348295,73.8700498,623.0
17:22:43  0,18.634829,73.8700503,623.0
17:22:43  0,18.6348283,73.8700506,623.0
17:22:43  0,18.6348278,73.8700513,623.0
17:22:43  0,18.6348276,73.8700511,623.0
17:22:43  0,18.6348271,73.8700508,623.0
17:22:43  0,18.6348265,73.8700508,623.0
17:22:43  0,18.6348255,73.870051,623.0
17:22:43  0,18.6348246,73.8700508,623.0
17:22:43  0,18.6348238,73.870051,623.0
17:22:43  0,18.634823,73.8700506,623.0
17:22:44  0,18.634823,73.8700505,623.0
17:22:44  0,18.6348228,73.8700503,623.0
17:22:44  0,18.6348226,73.8700501,623.0
17:22:44  0,18.6348226,73.8700501,623.0
17:22:44  0,18.6348226,73.8700498,623.0
17:22:44  0,18.6348226,73.8700496,623.0
17:22:44  0,18.6348228,73.8700495,623.0
17:22:44  0,18.6348228,73.8700495,623.0
17:22:44  0,18.6348228,73.8700495,623.0
17:22:44  0,18.634823,73.8700493,623.0
17:22:45  0,18.6348233,73.8700488,623.0
17:22:45  0,18.6348235,73.8700485,623.0
17:22:45  0,18.6348241,73.870048,623.0
17:22:45  0,18.634824,73.870048,623.0
17:22:45  0,18.6348243,73.8700481,623.0
17:22:45  0,18.6348241,73.8700485,623.0
17:22:45  0,18.6348238,73.8700491,623.0
17:22:45  0,18.6348236,73.87005,623.0
17:22:45  0,18.6348233,73.8700505,623.0
17:22:45  0,18.6348231,73.8700503,623.0
17:22:46  0,18.6348231,73.8700508,623.0
17:22:46  0,18.6348233,73.870052,623.0
17:22:46  0,18.6348241,73.8700528,623.0
17:22:46  0,18.6348253,73.8700536,623.0
17:22:46  0,18.6348266,73.8700543,623.0
17:22:46  0,18.634827,73.8700566,623.0
17:22:46  0,18.6348271,73.8700576,623.0
17:22:46  0,18.6348271,73.8700585,623.0
17:22:46  0,18.6348278,73.8700586,623.0
17:22:46  0,18.6348288,73.8700605,623.0
17:22:47  0,18.6348296,73.8700616,623.0
17:22:47  0,18.6348298,73.8700618,623.0
17:22:47  0,18.63483,73.8700621,623.0
17:22:47  0,18.63483,73.8700626,623.0
17:22:47  0,18.6348298,73.8700631,623.0
17:22:47  0,18.6348298,73.8700636,623.0
17:22:47  0,18.6348308,73.8700645,623.0
17:22:47  0,18.6348311,73.8700653,623.0
17:22:47  0,18.6348315,73.8700656,623.0
17:22:47  0,18.6348316,73.8700666,623.0
17:22:48  0,18.6348315,73.8700666,623.0
17:22:48  0,18.6348315,73.8700671,623.0
17:22:48  0,18.6348311,73.8700686,623.0
17:22:48  0,18.6348308,73.8700681,623.0
17:22:48  0,18.6348308,73.8700683,623.0
17:22:48  0,18.6348316,73.870069,623.0
17:22:48  0,18.634832,73.8700695,623.0
17:22:48  0,18.6348316,73.8700693,623.0
17:22:48  0,18.6348316,73.8700695,623.0
17:22:48  0,18.6348316,73.8700693,623.0
17:22:49  0,18.6348318,73.8700698,623.0
17:22:49  0,18.6348318,73.8700703,623.0
17:22:49  0,18.6348318,73.8700703,623.0
17:22:49  0,18.634832,73.8700711,623.0
17:22:49  0,18.6348316,73.8700713,623.0
17:22:49  0,18.6348313,73.8700716,623.0
17:22:49  0,18.6348311,73.870072,623.0
17:22:49  0,18.6348311,73.8700721,623.0
17:22:49  0,18.6348315,73.8700723,623.0
17:22:49  0,18.6348321,73.8700733,623.0
17:22:50  0,18.6348331,73.8700741,623.0
17:22:50  0,18.6348338,73.8700746,623.0
17:22:50  0,18.6348348,73.8700753,623.0
17:22:50  0,18.6348351,73.8700753,623.0
17:22:50  0,18.6348355,73.8700753,623.0
17:22:50  0,18.6348355,73.8700745,623.0
17:22:50  0,18.6348356,73.8700745,623.0
17:22:50  0,18.6348356,73.8700751,623.0
17:22:50  0,18.6348361,73.8700765,623.0
17:22:50  0,18.634836,73.8700766,623.0
17:22:51  0,18.634836,73.8700763,623.0
17:22:51  0,18.6348371,73.870077,623.0
17:22:51  0,18.6348375,73.8700763,623.0
17:22:51  0,18.6348375,73.8700763,623.0
17:22:51  0,18.6348373,73.8700765,623.0
17:22:51  0,18.6348366,73.870076,623.0
17:22:51  0,18.6348365,73.870076,623.0
17:22:51  0,18.634836,73.8700765,623.0
17:22:51  0,18.6348361,73.8700771,623.0
17:22:51  0,18.634836,73.8700773,623.0
17:22:52  0,18.634836,73.8700775,623.0
17:22:52  0,18.6348361,73.8700775,623.0
17:22:52  0,18.6348365,73.870077,623.0
17:22:52  0,18.6348358,73.8700765,623.0
17:22:52  0,18.6348365,73.8700758,623.0
17:22:52  0,18.634837,73.870076,623.0
17:22:52  0,18.6348376,73.8700766,623.0
17:22:52  0,18.6348383,73.8700771,623.0
17:22:52  0,18.6348381,73.8700761,623.0
17:22:52  0,18.6348386,73.870075,623.0
17:22:53  0,18.634839,73.8700741,623.0
17:22:53  0,18.6348388,73.8700741,623.0
17:22:53  0,18.6348383,73.870075,623.0
17:22:53  0,18.6348385,73.8700756,623.0
17:22:53  0,18.6348383,73.870074,623.0
17:22:53  0,18.6348381,73.8700736,623.0
17:22:53  0,18.634838,73.8700731,622.0
17:22:53  0,18.6348378,73.8700731,623.0
17:22:53  0,18.6348381,73.8700728,623.0
17:22:53  0,18.6348385,73.8700723,623.0
17:22:54  0,18.6348378,73.8700721,623.0
17:22:54  0,18.6348366,73.8700718,623.0
17:22:54  0,18.6348353,73.870071,623.0
17:22:54  0,18.6348343,73.8700703,623.0
17:22:54  0,18.6348346,73.8700693,623.0
17:22:54  0,18.6348361,73.8700695,623.0
17:22:54  0,18.6348358,73.8700693,622.0
17:22:54  0,18.6348346,73.870069,622.0
17:22:54  0,18.6348335,73.870068,622.0
17:22:54  0,18.6348318,73.8700668,622.0
17:22:55  0,18.6348311,73.8700658,622.0
17:22:55  0,18.6348301,73.8700643,622.0
17:22:55  0,18.634829,73.8700625,622.0
17:22:55  0,18.6348285,73.8700608,622.0
17:22:55  0,18.6348285,73.8700601,622.0
17:22:55  0,18.6348283,73.8700616,622.0
17:22:55  0,18.6348285,73.8700621,622.0
17:22:55  0,18.6348288,73.8700623,622.0
17:22:55  0,18.6348296,73.8700623,622.0
17:22:55  0,18.6348303,73.870062,622.0
17:22:56  0,18.6348308,73.8700615,622.0
17:22:56  0,18.6348316,73.870061,622.0
17:22:56  0,18.6348318,73.8700606,622.0
17:22:56  0,18.6348311,73.8700596,622.0
17:22:56  0,18.6348308,73.8700583,622.0
17:22:56  0,18.6348306,73.8700571,622.0
17:22:56  0,18.6348303,73.8700556,622.0
17:22:56  0,18.6348296,73.8700538,622.0
17:22:56  0,18.6348293,73.8700525,622.0
17:22:56  0,18.6348291,73.8700515,622.0
17:22:57  0,18.634829,73.8700503,622.0
17:22:57  0,18.6348291,73.8700496,622.0
17:22:57  0,18.6348286,73.8700485,622.0
17:22:57  0,18.6348285,73.8700485,622.0
17:22:57  0,18.6348283,73.8700488,622.0
17:22:57  0,18.6348281,73.8700488,622.0
17:22:57  0,18.6348278,73.8700498,622.0
17:22:57  0,18.6348281,73.8700531,622.0
17:22:57  0,18.6348285,73.8700548,622.0
17:22:57  0,18.6348286,73.8700553,622.0
17:22:58  0,18.6348285,73.8700553,622.0
17:22:58  0,18.6348286,73.8700556,622.0
17:22:58  0,18.6348291,73.8700555,622.0
17:22:58  0,18.6348296,73.8700553,622.0
17:22:58  0,18.6348301,73.8700548,622.0
17:22:58  0,18.6348306,73.8700543,622.0
17:22:58  0,18.634832,73.8700546,622.0
17:22:58  0,18.6348325,73.8700536,622.0
17:22:58  0,18.6348336,73.8700531,622.0
17:22:58  0,18.6348343,73.8700518,622.0
17:22:59  0,18.6348351,73.8700513,622.0
17:22:59  0,18.6348358,73.8700513,622.0
17:22:59  0,18.6348356,73.8700505,622.0
17:22:59  0,18.6348356,73.8700503,622.0
17:22:59  0,18.6348355,73.8700503,622.0
17:22:59  0,18.6348353,73.87005,622.0
17:22:59  0,18.634835,73.8700501,622.0
17:22:59  0,18.6348348,73.8700511,622.0
17:22:59  0,18.6348353,73.8700528,622.0
17:22:59  0,18.6348358,73.8700536,622.0
17:23:00  0,18.6348363,73.8700541,622.0
17:23:00  0,18.634837,73.8700546,622.0
17:23:00  0,18.6348375,73.8700553,622.0
17:23:00  0,18.6348378,73.8700561,622.0
17:23:00  0,18.6348385,73.8700568,622.0
17:23:00  0,18.634839,73.8700573,622.0
17:23:00  0,18.6348393,73.8700573,622.0
17:23:00  0,18.6348396,73.870057,622.0
17:23:00  0,18.6348398,73.8700566,622.0
17:23:00  0,18.6348395,73.8700568,622.0
17:23:01  0,18.6348378,73.8700563,622.0
17:23:01  0,18.6348361,73.8700561,622.0
17:23:01  0,18.6348345,73.8700553,622.0
17:23:01  0,18.6348335,73.8700551,622.0
17:23:01  0,18.6348335,73.8700556,622.0
17:23:01  0,18.6348336,73.8700553,622.0
17:23:01  0,18.6348333,73.8700548,622.0
17:23:01  0,18.634833,73.8700543,622.0
17:23:01  0,18.6348325,73.8700545,622.0
17:23:01  0,18.6348325,73.8700553,622.0
17:23:02  0,18.6348336,73.8700581,622.0
17:23:02  0,18.6348331,73.8700586,622.0
17:23:02  0,18.6348325,73.8700588,622.0
17:23:02  0,18.6348323,73.8700598,622.0
17:23:02  0,18.634832,73.8700603,622.0
17:23:02  0,18.634832,73.8700611,622.0
17:23:02  0,18.634832,73.8700621,622.0
17:23:02  0,18.6348325,73.8700626,622.0
17:23:02  0,18.6348326,73.8700621,622.0
17:23:02  0,18.6348325,73.8700615,622.0
17:23:03  0,18.6348338,73.8700625,622.0
17:23:03  0,18.634835,73.8700623,622.0
17:23:03  0,18.6348356,73.8700621,622.0
17:23:03  0,18.6348356,73.8700621,622.0
17:23:03  0,18.6348353,73.8700621,622.0
17:23:03  0,18.6348351,73.8700631,622.0
17:23:03  0,18.634835,73.870064,622.0
17:23:03  0,18.6348346,73.8700646,622.0
17:23:03  0,18.634834,73.8700648,622.0
17:23:03  0,18.6348333,73.8700651,622.0
17:23:04  0,18.6348338,73.870066,622.0
17:23:04  0,18.6348341,73.8700673,622.0
17:23:04  0,18.6348346,73.870068,622.0
17:23:04  0,18.634836,73.8700686,622.0
17:23:04  0,18.634837,73.8700693,622.0
17:23:04  0,18.6348381,73.8700696,622.0
17:23:04  0,18.6348395,73.8700696,622.0
17:23:04  0,18.6348405,73.8700705,622.0
17:23:04  0,18.6348418,73.8700711,622.0
17:23:04  0,18.6348428,73.8700721,623.0
17:23:05  0,18.6348435,73.870073,623.0
17:23:05  0,18.6348445,73.8700738,623.0
17:23:05  0,18.6348455,73.8700746,623.0
17:23:05  0,18.6348465,73.8700756,623.0
17:23:05  0,18.6348478,73.8700765,623.0
17:23:05  0,18.6348491,73.870077,623.0
17:23:05  0,18.6348508,73.8700783,623.0
17:23:05  0,18.6348515,73.870079,623.0
17:23:05  0,18.634852,73.870079,623.0
17:23:05  0,18.634852,73.8700788,623.0
17:23:06  0,18.634852,73.8700785,623.0
17:23:06  0,18.6348518,73.8700775,623.0
17:23:06  0,18.6348518,73.8700765,623.0
17:23:06  0,18.634852,73.8700765,623.0
17:23:06  0,18.6348521,73.8700768,623.0
17:23:06  0,18.6348521,73.870077,623.0
17:23:06  0,18.6348526,73.8700771,623.0
17:23:06  0,18.6348531,73.8700778,623.0
17:23:06  0,18.6348531,73.8700775,623.0
17:23:06  0,18.6348541,73.8700778,623.0
17:23:07  0,18.6348551,73.870078,623.0
17:23:07  0,18.6348561,73.8700785,623.0
17:23:07  0,18.6348571,73.8700788,623.0
17:23:07  0,18.6348578,73.8700788,623.0
17:23:07  0,18.6348575,73.870079,623.0
17:23:07  0,18.6348571,73.8700793,623.0
17:23:07  0,18.6348565,73.8700796,623.0
17:23:07  0,18.6348563,73.8700805,623.0
17:23:07  0,18.6348565,73.8700813,623.0
17:23:07  0,18.6348561,73.8700813,623.0
17:23:08  0,18.6348555,73.8700811,623.0
17:23:08  0,18.634855,73.8700811,623.0
17:23:08  0,18.6348546,73.8700805,623.0
17:23:08  0,18.6348545,73.87008,623.0
17:23:08  0,18.6348541,73.8700793,623.0
17:23:08  0,18.6348545,73.8700793,623.0
17:23:08  0,18.634855,73.8700793,623.0
17:23:08  0,18.6348553,73.8700795,623.0
17:23:08  0,18.6348556,73.870079,623.0
17:23:08  0,18.6348561,73.8700786,623.0
17:23:09  0,18.6348556,73.8700791,623.0
17:23:09  0,18.6348561,73.8700798,624.0
17:23:09  0,18.6348575,73.8700811,624.0
17:23:09  0,18.6348585,73.8700826,624.0
17:23:09  0,18.6348595,73.8700845,624.0
17:23:09  0,18.63486,73.8700851,624.0
17:23:09  0,18.6348605,73.8700841,624.0
17:23:09  0,18.6348601,73.8700843,624.0
17:23:09  0,18.6348598,73.8700846,624.0
17:23:09  0,18.6348591,73.8700846,624.0
17:23:10  0,18.6348586,73.8700858,624.0
17:23:10  0,18.6348581,73.8700846,624.0
17:23:10  0,18.6348576,73.8700838,624.0
17:23:10  0,18.6348573,73.8700833,624.0
17:23:10  0,18.6348571,73.8700825,624.0
17:23:10  0,18.6348583,73.8700831,624.0
17:23:10  0,18.634859,73.8700833,624.0
17:23:10  0,18.6348598,73.8700835,624.0
17:23:10  0,18.63486,73.8700845,624.0
17:23:10  0,18.63486,73.870085,624.0
17:23:11  0,18.6348596,73.8700841,624.0
17:23:11  0,18.63486,73.870083,624.0
17:23:11  0,18.6348606,73.8700811,624.0
17:23:11  0,18.6348608,73.870082,624.0
17:23:11  0,18.6348606,73.8700821,624.0
17:23:11  0,18.6348601,73.8700828,624.0
17:23:11  0,18.6348598,73.870083,624.0
17:23:11  0,18.6348596,73.8700835,624.0
17:23:11  0,18.6348595,73.8700828,624.0
17:23:11  0,18.634859,73.8700811,624.0
17:23:12  0,18.6348588,73.8700806,624.0
17:23:12  0,18.634859,73.8700813,625.0
17:23:12  0,18.6348591,73.8700805,625.0
17:23:12  0,18.6348591,73.8700811,625.0
17:23:12  0,18.6348593,73.870082,625.0
17:23:12  0,18.6348598,73.8700826,625.0
17:23:12  0,18.6348613,73.8700843,625.0
17:23:12  0,18.6348611,73.8700838,625.0
17:23:12  0,18.6348611,73.8700831,625.0
17:23:12  0,18.634861,73.8700828,625.0
17:23:13  0,18.6348608,73.870083,625.0
17:23:13  0,18.6348611,73.8700831,625.0
17:23:13  0,18.634862,73.8700831,625.0
17:23:13  0,18.634863,73.8700835,625.0
17:23:13  0,18.634864,73.870084,625.0
17:23:13  0,18.634865,73.8700843,625.0
17:23:13  0,18.6348658,73.8700845,625.0
17:23:13  0,18.6348666,73.8700846,625.0
17:23:13  0,18.6348673,73.8700851,625.0
17:23:13  0,18.634868,73.8700858,625.0
17:23:14  0,18.6348683,73.8700868,625.0
17:23:14  0,18.6348688,73.8700876,625.0
17:23:14  0,18.6348693,73.870088,625.0
17:23:14  0,18.6348698,73.8700886,625.0
17:23:14  0,18.6348701,73.8700895,626.0
17:23:14  0,18.6348701,73.8700906,626.0
17:23:14  0,18.6348703,73.8700911,626.0
17:23:14  0,18.6348701,73.8700918,626.0
17:23:14  0,18.6348703,73.8700923,626.0
17:23:14  0,18.6348708,73.8700928,626.0
17:23:15  0,18.634871,73.8700935,626.0
17:23:15  0,18.6348713,73.8700941,626.0
17:23:15  0,18.634871,73.8700933,626.0
17:23:15  0,18.6348701,73.8700925,626.0
17:23:15  0,18.63487,73.8700916,627.0
17:23:15  0,18.6348696,73.8700903,627.0
17:23:15  0,18.6348705,73.8700901,627.0
17:23:15  0,18.6348695,73.870091,627.0
17:23:15  0,18.6348695,73.8700916,627.0
17:23:15  0,18.6348693,73.8700925,627.0
17:23:16  0,18.6348698,73.8700928,627.0
17:23:16  0,18.63487,73.8700926,627.0
17:23:16  0,18.6348705,73.8700918,627.0
17:23:16  0,18.6348708,73.870091,627.0
17:23:16  0,18.6348711,73.8700908,627.0
17:23:16  0,18.6348716,73.8700906,628.0
17:23:16  0,18.6348721,73.8700903,628.0
17:23:16  0,18.6348726,73.8700903,628.0
17:23:16  0,18.6348736,73.8700908,628.0
17:23:16  0,18.6348745,73.8700915,628.0
17:23:17  0,18.634876,73.8700925,628.0
17:23:17  0,18.634877,73.870093,628.0
17:23:17  0,18.6348786,73.8700933,628.0
17:23:17  0,18.6348796,73.8700936,628.0
17:23:17  0,18.6348808,73.8700935,628.0
17:23:17  0,18.6348818,73.870093,628.0
17:23:17  0,18.634882,73.870093,628.0
17:23:17  0,18.6348816,73.870092,628.0
17:23:17  0,18.6348821,73.8700915,628.0
17:23:17  0,18.6348825,73.8700908,628.0
17:23:18  0,18.6348826,73.8700903,628.0
17:23:18  0,18.634883,73.8700908,628.0
17:23:18  0,18.6348826,73.8700908,629.0
17:23:18  0,18.6348818,73.8700903,629.0
17:23:18  0,18.634882,73.8700901,629.0
17:23:18  0,18.6348825,73.8700901,629.0
17:23:18  0,18.634883,73.8700905,629.0
17:23:18  0,18.6348838,73.8700908,629.0
17:23:18  0,18.6348843,73.870091,629.0
17:23:18  0,18.6348846,73.8700913,629.0
17:23:19  0,18.634885,73.8700918,629.0
17:23:19  0,18.6348855,73.8700925,629.0
17:23:19  0,18.6348866,73.8700931,629.0
17:23:19  0,18.6348866,73.8700931,629.0
17:23:19  0,18.634887,73.8700931,629.0
17:23:19  0,18.6348878,73.8700923,629.0
17:23:19  0,18.6348881,73.870092,628.0
17:23:19  0,18.6348885,73.870091,628.0
17:23:19  0,18.6348886,73.8700878,628.0
17:23:19  0,18.6348886,73.8700878,628.0
17:23:20  0,18.6348888,73.8700875,628.0
17:23:20  0,18.6348888,73.8700871,628.0
17:23:20  0,18.6348886,73.8700861,628.0
17:23:20  0,18.6348883,73.8700853,628.0
17:23:20  0,18.6348878,73.8700851,628.0
17:23:20  0,18.6348876,73.870086,628.0
17:23:20  0,18.6348878,73.8700868,628.0
17:23:20  0,18.6348881,73.8700878,628.0
